session_id,user_id,timestamp,event_type,device,browser,city,country,traffic_source,campaign,product_id,product_name,category,sub_category,unit_price,order_id,order_amount,quantity,payment_method,payment_status
sess_8167b922,user_851,2026-07-10T10:32:00+00:00,checkout,android,chrome,mumbai,India,direct,(none),prod_31,Product prod_31,Fashion,SubCat,2752.0,,,,,
sess_8167b922,user_851,2026-07-10T10:34:00+00:00,payment,android,chrome,mumbai,India,direct,(none),prod_45,Product prod_45,Electronics,SubCat,1806.0,ord_sess_8167b922,5418.0,1.0,UPI,success
sess_f4983193,user_627,2026-07-06T19:23:00+00:00,page_view,ios,safari,chennai,India,organic,summer_sale,,,,,,,,,,
sess_506d7252,user_766,2026-07-16T16:36:00+00:00,page_view,desktop,chrome,bangalore,India,organic,summer_sale,,,,,,,,,,
sess_506d7252,user_766,2026-07-16T16:38:00+00:00,search,desktop,chrome,bangalore,India,organic,summer_sale,,,,,,,,,,
sess_506d7252,user_766,2026-07-16T16:40:00+00:00,product_view,desktop,chrome,bangalore,India,organic,summer_sale,prod_12,Product prod_12,Electronics,SubCat,879.0,,,,,
sess_506d7252,user_766,2026-07-16T16:42:00+00:00,add_to_cart,desktop,chrome,bangalore,India,organic,summer_sale,prod_17,Product prod_17,Electronics,SubCat,943.0,,,,,
sess_9fc14377,user_102,2026-07-06T10:15:00+00:00,page_view,ios,chrome,delhi,India,direct,(none),,,,,,,,,,
sess_9fc14377,user_102,2026-07-06T10:17:00+00:00,search,ios,chrome,delhi,India,direct,(none),,,,,,,,,,
sess_9fc14377,user_102,2026-07-06T10:19:00+00:00,product_view,ios,chrome,delhi,India,direct,(none),prod_18,Product prod_18,Home,SubCat,2504.0,,,,,
sess_9fc14377,user_102,2026-07-06T10:21:00+00:00,add_to_cart,ios,chrome,delhi,India,direct,(none),prod_1,Product prod_1,Fashion,SubCat,1162.0,,,,,
sess_9fc14377,user_102,2026-07-06T10:23:00+00:00,checkout,ios,chrome,delhi,India,direct,(none),prod_49,Product prod_49,Electronics,SubCat,697.0,,,,,
sess_9fc14377,user_102,2026-07-06T10:25:00+00:00,payment,ios,chrome,delhi,India,direct,(none),prod_48,Product prod_48,Electronics,SubCat,1537.0,ord_sess_9fc14377,3074.0,1.0,COD,failed
sess_28b2464e,user_914,2026-07-15T18:49:00+00:00,page_view,desktop,firefox,chennai,India,google,summer_sale,,,,,,,,,,
sess_28b2464e,user_914,2026-07-15T18:51:00+00:00,search,desktop,firefox,chennai,India,google,summer_sale,,,,,,,,,,
sess_28b2464e,user_914,2026-07-15T18:53:00+00:00,product_view,desktop,firefox,chennai,India,google,summer_sale,prod_14,Product prod_14,Home,SubCat,1665.0,,,,,
sess_28b2464e,user_914,2026-07-15T18:55:00+00:00,add_to_cart,desktop,firefox,chennai,India,google,summer_sale,prod_46,Product prod_46,Fashion,SubCat,2065.0,,,,,
sess_9c2ce10c,user_45,2026-07-07T12:58:00+00:00,page_view,android,safari,pune,India,direct,(none),,,,,,,,,,
sess_476ef404,user_606,2026-07-12T15:30:00+00:00,page_view,desktop,edge,chennai,India,organic,summer_sale,,,,,,,,,,
sess_476ef404,user_606,2026-07-12T15:32:00+00:00,search,desktop,edge,chennai,India,organic,summer_sale,,,,,,,,,,
sess_b70479d0,user_173,2026-07-14T11:07:00+00:00,page_view,ios,safari,delhi,India,google,summer_sale,,,,,,,,,,
sess_b70479d0,user_173,2026-07-14T11:09:00+00:00,search,ios,safari,delhi,India,google,summer_sale,,,,,,,,,,
sess_3a306a5b,user_62,2026-07-14T19:02:00+00:00,page_view,android,firefox,bangalore,India,google,(none),,,,,,,,,,
sess_3a306a5b,user_62,2026-07-14T19:04:00+00:00,search,android,firefox,bangalore,India,google,(none),,,,,,,,,,
sess_3a306a5b,user_62,2026-07-14T19:06:00+00:00,product_view,android,firefox,bangalore,India,google,(none),prod_16,Product prod_16,Fashion,SubCat,3433.0,,,,,
sess_3a306a5b,user_62,2026-07-14T19:08:00+00:00,add_to_cart,android,firefox,bangalore,India,google,(none),prod_10,Product prod_10,Electronics,SubCat,3455.0,,,,,
sess_566fff6f,user_396,2026-07-03T00:54:00+00:00,page_view,android,chrome,bangalore,India,google,(none),,,,,,,,,,
sess_566fff6f,user_396,2026-07-03T00:56:00+00:00,search,android,chrome,bangalore,India,google,(none),,,,,,,,,,
sess_566fff6f,user_396,2026-07-03T00:58:00+00:00,product_view,android,chrome,bangalore,India,google,(none),prod_29,Product prod_29,Fashion,SubCat,3098.0,,,,,
sess_566fff6f,user_396,2026-07-03T01:00:00+00:00,add_to_cart,android,chrome,bangalore,India,google,(none),prod_8,Product prod_8,Home,SubCat,4236.0,,,,,
sess_8e36d453,user_662,2026-07-08T08:28:00+00:00,page_view,ios,safari,bangalore,India,google,summer_sale,,,,,,,,,,
sess_8e36d453,user_662,2026-07-08T08:30:00+00:00,search,ios,safari,bangalore,India,google,summer_sale,,,,,,,,,,
sess_ae7eaaec,user_81,2026-07-13T01:00:00+00:00,page_view,android,chrome,pune,India,direct,(none),,,,,,,,,,
sess_ae7eaaec,user_81,2026-07-13T01:02:00+00:00,search,android,chrome,pune,India,direct,(none),,,,,,,,,,
sess_ae7eaaec,user_81,2026-07-13T01:04:00+00:00,product_view,android,chrome,pune,India,direct,(none),prod_38,Product prod_38,Fashion,SubCat,1933.0,,,,,
sess_52013d10,user_495,2026-07-04T05:53:00+00:00,page_view,ios,firefox,delhi,India,direct,(none),,,,,,,,,,
sess_e38d1cdc,user_119,2026-07-03T07:50:00+00:00,page_view,desktop,safari,mumbai,India,meta,win_back,,,,,,,,,,
sess_e38d1cdc,user_119,2026-07-03T07:52:00+00:00,search,desktop,safari,mumbai,India,meta,win_back,,,,,,,,,,
sess_d91dfdc5,user_443,2026-07-11T01:38:00+00:00,page_view,desktop,chrome,bangalore,India,organic,(none),,,,,,,,,,
sess_d91dfdc5,user_443,2026-07-11T01:40:00+00:00,search,desktop,chrome,bangalore,India,organic,(none),,,,,,,,,,
sess_d91dfdc5,user_443,2026-07-11T01:42:00+00:00,product_view,desktop,chrome,bangalore,India,organic,(none),prod_47,Product prod_47,Home,SubCat,538.0,,,,,
sess_d91dfdc5,user_443,2026-07-11T01:44:00+00:00,add_to_cart,desktop,chrome,bangalore,India,organic,(none),prod_41,Product prod_41,Home,SubCat,3007.0,,,,,
sess_d91dfdc5,user_443,2026-07-11T01:46:00+00:00,checkout,desktop,chrome,bangalore,India,organic,(none),prod_27,Product prod_27,Home,SubCat,2517.0,,,,,
sess_d91dfdc5,user_443,2026-07-11T01:48:00+00:00,payment,desktop,chrome,bangalore,India,organic,(none),prod_39,Product prod_39,Home,SubCat,403.0,ord_sess_d91dfdc5,806.0,1.0,Card,failed
sess_586b2499,user_827,2026-07-09T15:07:00+00:00,page_view,ios,safari,delhi,India,google,summer_sale,,,,,,,,,,
sess_586b2499,user_827,2026-07-09T15:09:00+00:00,search,ios,safari,delhi,India,google,summer_sale,,,,,,,,,,
sess_dcf353e2,user_14,2026-07-12T22:52:00+00:00,page_view,android,firefox,pune,India,meta,(none),,,,,,,,,,
sess_56eb14bd,user_561,2026-07-13T10:27:00+00:00,page_view,desktop,firefox,pune,India,organic,(none),,,,,,,,,,
sess_7a7bc7a1,user_495,2026-07-09T08:49:00+00:00,page_view,android,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_7a7bc7a1,user_495,2026-07-09T08:51:00+00:00,search,android,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_7a7bc7a1,user_495,2026-07-09T08:53:00+00:00,product_view,android,chrome,mumbai,India,organic,(none),prod_40,Product prod_40,Electronics,SubCat,739.0,,,,,
sess_7a7bc7a1,user_495,2026-07-09T08:55:00+00:00,add_to_cart,android,chrome,mumbai,India,organic,(none),prod_30,Product prod_30,Home,SubCat,2623.0,,,,,
sess_0c4d078b,user_341,2026-07-04T20:33:00+00:00,page_view,ios,chrome,mumbai,India,google,win_back,,,,,,,,,,
sess_0c4d078b,user_341,2026-07-04T20:35:00+00:00,search,ios,chrome,mumbai,India,google,win_back,,,,,,,,,,
sess_0c4d078b,user_341,2026-07-04T20:37:00+00:00,product_view,ios,chrome,mumbai,India,google,win_back,prod_17,Product prod_17,Electronics,SubCat,2296.0,,,,,
sess_0c4d078b,user_341,2026-07-04T20:39:00+00:00,add_to_cart,ios,chrome,mumbai,India,google,win_back,prod_33,Product prod_33,Electronics,SubCat,2657.0,,,,,
sess_0c4d078b,user_341,2026-07-04T20:41:00+00:00,checkout,ios,chrome,mumbai,India,google,win_back,prod_23,Product prod_23,Home,SubCat,3892.0,,,,,
sess_1b7bfc14,user_436,2026-07-05T10:19:00+00:00,page_view,android,safari,mumbai,India,google,win_back,,,,,,,,,,
sess_1b7bfc14,user_436,2026-07-05T10:21:00+00:00,search,android,safari,mumbai,India,google,win_back,,,,,,,,,,
sess_1b7bfc14,user_436,2026-07-05T10:23:00+00:00,product_view,android,safari,mumbai,India,google,win_back,prod_44,Product prod_44,Fashion,SubCat,388.0,,,,,
sess_1b7bfc14,user_436,2026-07-05T10:25:00+00:00,add_to_cart,android,safari,mumbai,India,google,win_back,prod_31,Product prod_31,Fashion,SubCat,4706.0,,,,,
sess_1b7bfc14,user_436,2026-07-05T10:27:00+00:00,checkout,android,safari,mumbai,India,google,win_back,prod_5,Product prod_5,Home,SubCat,2433.0,,,,,
sess_1b7bfc14,user_436,2026-07-05T10:29:00+00:00,payment,android,safari,mumbai,India,google,win_back,prod_14,Product prod_14,Home,SubCat,1952.0,ord_sess_1b7bfc14,5856.0,1.0,Card,failed
sess_06f695b2,user_752,2026-07-09T14:26:00+00:00,page_view,ios,chrome,delhi,India,direct,(none),,,,,,,,,,
sess_06f695b2,user_752,2026-07-09T14:28:00+00:00,search,ios,chrome,delhi,India,direct,(none),,,,,,,,,,
sess_9557aef1,user_512,2026-07-09T08:41:00+00:00,page_view,ios,safari,bangalore,India,meta,(none),,,,,,,,,,
sess_e0adf855,user_801,2026-07-05T06:27:00+00:00,page_view,android,edge,pune,India,direct,(none),,,,,,,,,,
sess_e0adf855,user_801,2026-07-05T06:29:00+00:00,search,android,edge,pune,India,direct,(none),,,,,,,,,,
sess_9d7a83f3,user_745,2026-07-05T20:12:00+00:00,page_view,ios,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_9d7a83f3,user_745,2026-07-05T20:14:00+00:00,search,ios,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_9d7a83f3,user_745,2026-07-05T20:16:00+00:00,product_view,ios,firefox,bangalore,India,direct,(none),prod_41,Product prod_41,Electronics,SubCat,3990.0,,,,,
sess_9d7a83f3,user_745,2026-07-05T20:18:00+00:00,add_to_cart,ios,firefox,bangalore,India,direct,(none),prod_46,Product prod_46,Electronics,SubCat,3696.0,,,,,
sess_9d7a83f3,user_745,2026-07-05T20:20:00+00:00,checkout,ios,firefox,bangalore,India,direct,(none),prod_24,Product prod_24,Fashion,SubCat,2007.0,,,,,
sess_9d7a83f3,user_745,2026-07-05T20:22:00+00:00,payment,ios,firefox,bangalore,India,direct,(none),prod_11,Product prod_11,Electronics,SubCat,4639.0,ord_sess_9d7a83f3,4639.0,1.0,Card,success
sess_07804eb1,user_203,2026-07-10T05:01:00+00:00,page_view,desktop,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_07804eb1,user_203,2026-07-10T05:03:00+00:00,search,desktop,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_7753b015,user_975,2026-07-10T23:00:00+00:00,page_view,android,edge,mumbai,India,organic,(none),,,,,,,,,,
sess_2d9ad1ef,user_344,2026-07-12T04:08:00+00:00,page_view,desktop,firefox,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_edc26257,user_440,2026-07-11T04:54:00+00:00,page_view,desktop,chrome,pune,India,meta,win_back,,,,,,,,,,
sess_edc26257,user_440,2026-07-11T04:56:00+00:00,search,desktop,chrome,pune,India,meta,win_back,,,,,,,,,,
sess_1984a70f,user_694,2026-07-16T11:38:00+00:00,page_view,desktop,chrome,chennai,India,meta,summer_sale,,,,,,,,,,
sess_1984a70f,user_694,2026-07-16T11:40:00+00:00,search,desktop,chrome,chennai,India,meta,summer_sale,,,,,,,,,,
sess_1984a70f,user_694,2026-07-16T11:42:00+00:00,product_view,desktop,chrome,chennai,India,meta,summer_sale,prod_50,Product prod_50,Electronics,SubCat,3679.0,,,,,
sess_1984a70f,user_694,2026-07-16T11:44:00+00:00,add_to_cart,desktop,chrome,chennai,India,meta,summer_sale,prod_2,Product prod_2,Electronics,SubCat,1145.0,,,,,
sess_8cdb9eb2,user_295,2026-07-01T06:27:00+00:00,page_view,android,safari,chennai,India,google,(none),,,,,,,,,,
sess_8cdb9eb2,user_295,2026-07-01T06:29:00+00:00,search,android,safari,chennai,India,google,(none),,,,,,,,,,
sess_8cdb9eb2,user_295,2026-07-01T06:31:00+00:00,product_view,android,safari,chennai,India,google,(none),prod_10,Product prod_10,Fashion,SubCat,4338.0,,,,,
sess_8cdb9eb2,user_295,2026-07-01T06:33:00+00:00,add_to_cart,android,safari,chennai,India,google,(none),prod_8,Product prod_8,Fashion,SubCat,3738.0,,,,,
sess_8cdb9eb2,user_295,2026-07-01T06:35:00+00:00,checkout,android,safari,chennai,India,google,(none),prod_46,Product prod_46,Fashion,SubCat,4394.0,,,,,
sess_6aee393f,user_284,2026-07-16T11:45:00+00:00,page_view,ios,safari,pune,India,google,summer_sale,,,,,,,,,,
sess_6aee393f,user_284,2026-07-16T11:47:00+00:00,search,ios,safari,pune,India,google,summer_sale,,,,,,,,,,
sess_1df75caa,user_674,2026-07-07T03:39:00+00:00,page_view,desktop,safari,pune,India,organic,summer_sale,,,,,,,,,,
sess_1df75caa,user_674,2026-07-07T03:41:00+00:00,search,desktop,safari,pune,India,organic,summer_sale,,,,,,,,,,
sess_1df75caa,user_674,2026-07-07T03:43:00+00:00,product_view,desktop,safari,pune,India,organic,summer_sale,prod_24,Product prod_24,Fashion,SubCat,1625.0,,,,,
sess_1df75caa,user_674,2026-07-07T03:45:00+00:00,add_to_cart,desktop,safari,pune,India,organic,summer_sale,prod_15,Product prod_15,Electronics,SubCat,1965.0,,,,,
sess_1df75caa,user_674,2026-07-07T03:47:00+00:00,checkout,desktop,safari,pune,India,organic,summer_sale,prod_16,Product prod_16,Fashion,SubCat,4334.0,,,,,
sess_fb1aa435,user_739,2026-07-13T16:52:00+00:00,page_view,ios,chrome,mumbai,India,direct,(none),,,,,,,,,,
sess_fb1aa435,user_739,2026-07-13T16:54:00+00:00,search,ios,chrome,mumbai,India,direct,(none),,,,,,,,,,
sess_eaee05b0,user_647,2026-07-09T08:51:00+00:00,page_view,desktop,edge,bangalore,India,google,summer_sale,,,,,,,,,,
sess_eaee05b0,user_647,2026-07-09T08:53:00+00:00,search,desktop,edge,bangalore,India,google,summer_sale,,,,,,,,,,
sess_eaee05b0,user_647,2026-07-09T08:55:00+00:00,product_view,desktop,edge,bangalore,India,google,summer_sale,prod_6,Product prod_6,Fashion,SubCat,1783.0,,,,,
sess_eaee05b0,user_647,2026-07-09T08:57:00+00:00,add_to_cart,desktop,edge,bangalore,India,google,summer_sale,prod_10,Product prod_10,Home,SubCat,579.0,,,,,
sess_0ff4cec1,user_2,2026-07-06T03:39:00+00:00,page_view,desktop,safari,pune,India,organic,(none),,,,,,,,,,
sess_834856b8,user_762,2026-07-07T06:07:00+00:00,page_view,android,firefox,chennai,India,organic,summer_sale,,,,,,,,,,
sess_802c88ec,user_980,2026-07-05T01:24:00+00:00,page_view,android,chrome,delhi,India,google,summer_sale,,,,,,,,,,
sess_52e9024e,user_275,2026-07-08T20:18:00+00:00,page_view,desktop,safari,bangalore,India,organic,summer_sale,,,,,,,,,,
sess_52e9024e,user_275,2026-07-08T20:20:00+00:00,search,desktop,safari,bangalore,India,organic,summer_sale,,,,,,,,,,
sess_666a8a42,user_674,2026-07-05T04:12:00+00:00,page_view,android,safari,pune,India,direct,(none),,,,,,,,,,
sess_034aac17,user_93,2026-07-12T20:59:00+00:00,page_view,android,edge,chennai,India,organic,win_back,,,,,,,,,,
sess_034aac17,user_93,2026-07-12T21:01:00+00:00,search,android,edge,chennai,India,organic,win_back,,,,,,,,,,
sess_034aac17,user_93,2026-07-12T21:03:00+00:00,product_view,android,edge,chennai,India,organic,win_back,prod_47,Product prod_47,Home,SubCat,3042.0,,,,,
sess_034aac17,user_93,2026-07-12T21:05:00+00:00,add_to_cart,android,edge,chennai,India,organic,win_back,prod_37,Product prod_37,Electronics,SubCat,3044.0,,,,,
sess_05c5ebfc,user_255,2026-07-09T05:20:00+00:00,page_view,ios,edge,delhi,India,direct,(none),,,,,,,,,,
sess_05c5ebfc,user_255,2026-07-09T05:22:00+00:00,search,ios,edge,delhi,India,direct,(none),,,,,,,,,,
sess_05c5ebfc,user_255,2026-07-09T05:24:00+00:00,product_view,ios,edge,delhi,India,direct,(none),prod_31,Product prod_31,Fashion,SubCat,1518.0,,,,,
sess_05c5ebfc,user_255,2026-07-09T05:26:00+00:00,add_to_cart,ios,edge,delhi,India,direct,(none),prod_20,Product prod_20,Home,SubCat,1554.0,,,,,
sess_3363f1d5,user_609,2026-07-14T21:06:00+00:00,page_view,desktop,edge,delhi,India,meta,(none),,,,,,,,,,
sess_3363f1d5,user_609,2026-07-14T21:08:00+00:00,search,desktop,edge,delhi,India,meta,(none),,,,,,,,,,
sess_3363f1d5,user_609,2026-07-14T21:10:00+00:00,product_view,desktop,edge,delhi,India,meta,(none),prod_36,Product prod_36,Home,SubCat,1573.0,,,,,
sess_3363f1d5,user_609,2026-07-14T21:12:00+00:00,add_to_cart,desktop,edge,delhi,India,meta,(none),prod_34,Product prod_34,Electronics,SubCat,3747.0,,,,,
sess_c9e4598b,user_41,2026-07-14T04:17:00+00:00,page_view,ios,firefox,mumbai,India,meta,win_back,,,,,,,,,,
sess_2b94e2ff,user_844,2026-07-03T13:55:00+00:00,page_view,ios,safari,bangalore,India,meta,(none),,,,,,,,,,
sess_2b94e2ff,user_844,2026-07-03T13:57:00+00:00,search,ios,safari,bangalore,India,meta,(none),,,,,,,,,,
sess_2b94e2ff,user_844,2026-07-03T13:59:00+00:00,product_view,ios,safari,bangalore,India,meta,(none),prod_36,Product prod_36,Home,SubCat,4343.0,,,,,
sess_e5ccfaca,user_307,2026-07-14T02:42:00+00:00,page_view,android,edge,mumbai,India,meta,win_back,,,,,,,,,,
sess_e5ccfaca,user_307,2026-07-14T02:44:00+00:00,search,android,edge,mumbai,India,meta,win_back,,,,,,,,,,
sess_e5ccfaca,user_307,2026-07-14T02:46:00+00:00,product_view,android,edge,mumbai,India,meta,win_back,prod_42,Product prod_42,Fashion,SubCat,748.0,,,,,
sess_08955fb7,user_614,2026-07-14T13:39:00+00:00,page_view,ios,safari,delhi,India,google,win_back,,,,,,,,,,
sess_9f62286c,user_343,2026-07-05T18:28:00+00:00,page_view,ios,firefox,pune,India,meta,summer_sale,,,,,,,,,,
sess_1b795881,user_568,2026-07-14T05:07:00+00:00,page_view,desktop,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_6186e2d6,user_382,2026-07-07T17:32:00+00:00,page_view,ios,edge,pune,India,organic,win_back,,,,,,,,,,
sess_6186e2d6,user_382,2026-07-07T17:34:00+00:00,search,ios,edge,pune,India,organic,win_back,,,,,,,,,,
sess_6186e2d6,user_382,2026-07-07T17:36:00+00:00,product_view,ios,edge,pune,India,organic,win_back,prod_43,Product prod_43,Electronics,SubCat,4378.0,,,,,
sess_33f41781,user_301,2026-07-07T12:21:00+00:00,page_view,desktop,safari,chennai,India,organic,win_back,,,,,,,,,,
sess_33f41781,user_301,2026-07-07T12:23:00+00:00,search,desktop,safari,chennai,India,organic,win_back,,,,,,,,,,
sess_1ffe540b,user_966,2026-07-07T03:46:00+00:00,page_view,ios,edge,bangalore,India,direct,(none),,,,,,,,,,
sess_8b410db4,user_760,2026-07-14T11:47:00+00:00,page_view,desktop,chrome,delhi,India,organic,summer_sale,,,,,,,,,,
sess_8b410db4,user_760,2026-07-14T11:49:00+00:00,search,desktop,chrome,delhi,India,organic,summer_sale,,,,,,,,,,
sess_8b410db4,user_760,2026-07-14T11:51:00+00:00,product_view,desktop,chrome,delhi,India,organic,summer_sale,prod_36,Product prod_36,Fashion,SubCat,1429.0,,,,,
sess_8b410db4,user_760,2026-07-14T11:53:00+00:00,add_to_cart,desktop,chrome,delhi,India,organic,summer_sale,prod_34,Product prod_34,Home,SubCat,2437.0,,,,,
sess_8b410db4,user_760,2026-07-14T11:55:00+00:00,checkout,desktop,chrome,delhi,India,organic,summer_sale,prod_3,Product prod_3,Electronics,SubCat,196.0,,,,,
sess_d5daf302,user_448,2026-07-13T08:55:00+00:00,page_view,desktop,firefox,delhi,India,google,win_back,,,,,,,,,,
sess_d5daf302,user_448,2026-07-13T08:57:00+00:00,search,desktop,firefox,delhi,India,google,win_back,,,,,,,,,,
sess_1768e603,user_436,2026-07-06T01:59:00+00:00,page_view,desktop,chrome,pune,India,organic,summer_sale,,,,,,,,,,
sess_e519f584,user_157,2026-07-11T23:25:00+00:00,page_view,ios,chrome,pune,India,google,win_back,,,,,,,,,,
sess_e519f584,user_157,2026-07-11T23:27:00+00:00,search,ios,chrome,pune,India,google,win_back,,,,,,,,,,
sess_e519f584,user_157,2026-07-11T23:29:00+00:00,product_view,ios,chrome,pune,India,google,win_back,prod_50,Product prod_50,Home,SubCat,2039.0,,,,,
sess_e519f584,user_157,2026-07-11T23:31:00+00:00,add_to_cart,ios,chrome,pune,India,google,win_back,prod_33,Product prod_33,Electronics,SubCat,2950.0,,,,,
sess_e519f584,user_157,2026-07-11T23:33:00+00:00,checkout,ios,chrome,pune,India,google,win_back,prod_44,Product prod_44,Electronics,SubCat,2304.0,,,,,
sess_d93275f2,user_430,2026-07-07T04:18:00+00:00,page_view,desktop,chrome,mumbai,India,google,win_back,,,,,,,,,,
sess_ca7ff2d6,user_11,2026-07-02T17:32:00+00:00,page_view,desktop,firefox,delhi,India,meta,summer_sale,,,,,,,,,,
sess_ca7ff2d6,user_11,2026-07-02T17:34:00+00:00,search,desktop,firefox,delhi,India,meta,summer_sale,,,,,,,,,,
sess_ca7ff2d6,user_11,2026-07-02T17:36:00+00:00,product_view,desktop,firefox,delhi,India,meta,summer_sale,prod_41,Product prod_41,Fashion,SubCat,4341.0,,,,,
sess_50fa4dcd,user_615,2026-07-16T20:49:00+00:00,page_view,ios,safari,pune,India,direct,(none),,,,,,,,,,
sess_50fa4dcd,user_615,2026-07-16T20:51:00+00:00,search,ios,safari,pune,India,direct,(none),,,,,,,,,,
sess_68006705,user_648,2026-07-16T20:45:00+00:00,page_view,android,edge,delhi,India,direct,(none),,,,,,,,,,
sess_68006705,user_648,2026-07-16T20:47:00+00:00,search,android,edge,delhi,India,direct,(none),,,,,,,,,,
sess_6faded07,user_956,2026-07-09T13:47:00+00:00,page_view,android,chrome,bangalore,India,google,(none),,,,,,,,,,
sess_6faded07,user_956,2026-07-09T13:49:00+00:00,search,android,chrome,bangalore,India,google,(none),,,,,,,,,,
sess_577e8eb0,user_274,2026-07-02T02:27:00+00:00,page_view,desktop,safari,delhi,India,organic,win_back,,,,,,,,,,
sess_577e8eb0,user_274,2026-07-02T02:29:00+00:00,search,desktop,safari,delhi,India,organic,win_back,,,,,,,,,,
sess_577e8eb0,user_274,2026-07-02T02:31:00+00:00,product_view,desktop,safari,delhi,India,organic,win_back,prod_7,Product prod_7,Fashion,SubCat,3333.0,,,,,
sess_577e8eb0,user_274,2026-07-02T02:33:00+00:00,add_to_cart,desktop,safari,delhi,India,organic,win_back,prod_2,Product prod_2,Electronics,SubCat,1247.0,,,,,
sess_577e8eb0,user_274,2026-07-02T02:35:00+00:00,checkout,desktop,safari,delhi,India,organic,win_back,prod_21,Product prod_21,Electronics,SubCat,258.0,,,,,
sess_31b4e2dc,user_13,2026-07-12T22:40:00+00:00,page_view,desktop,firefox,bangalore,India,meta,(none),,,,,,,,,,
sess_31b4e2dc,user_13,2026-07-12T22:42:00+00:00,search,desktop,firefox,bangalore,India,meta,(none),,,,,,,,,,
sess_31b4e2dc,user_13,2026-07-12T22:44:00+00:00,product_view,desktop,firefox,bangalore,India,meta,(none),prod_47,Product prod_47,Fashion,SubCat,2608.0,,,,,
sess_d99a7520,user_635,2026-07-03T23:36:00+00:00,page_view,ios,firefox,bangalore,India,google,win_back,,,,,,,,,,
sess_d99a7520,user_635,2026-07-03T23:38:00+00:00,search,ios,firefox,bangalore,India,google,win_back,,,,,,,,,,
sess_5741de06,user_473,2026-07-12T00:12:00+00:00,page_view,ios,firefox,delhi,India,meta,win_back,,,,,,,,,,
sess_74c08263,user_930,2026-07-02T10:50:00+00:00,page_view,desktop,chrome,mumbai,India,direct,(none),,,,,,,,,,
sess_74c08263,user_930,2026-07-02T10:52:00+00:00,search,desktop,chrome,mumbai,India,direct,(none),,,,,,,,,,
sess_74c08263,user_930,2026-07-02T10:54:00+00:00,product_view,desktop,chrome,mumbai,India,direct,(none),prod_24,Product prod_24,Electronics,SubCat,1573.0,,,,,
sess_74c08263,user_930,2026-07-02T10:56:00+00:00,add_to_cart,desktop,chrome,mumbai,India,direct,(none),prod_43,Product prod_43,Fashion,SubCat,2359.0,,,,,
sess_74c08263,user_930,2026-07-02T10:58:00+00:00,checkout,desktop,chrome,mumbai,India,direct,(none),prod_1,Product prod_1,Electronics,SubCat,4692.0,,,,,
sess_7ebb73c0,user_612,2026-07-15T11:20:00+00:00,page_view,desktop,edge,pune,India,google,win_back,,,,,,,,,,
sess_7ebb73c0,user_612,2026-07-15T11:22:00+00:00,search,desktop,edge,pune,India,google,win_back,,,,,,,,,,
sess_7ebb73c0,user_612,2026-07-15T11:24:00+00:00,product_view,desktop,edge,pune,India,google,win_back,prod_44,Product prod_44,Fashion,SubCat,3578.0,,,,,
sess_70b7bf61,user_789,2026-07-01T13:28:00+00:00,page_view,android,edge,delhi,India,google,summer_sale,,,,,,,,,,
sess_77a08b97,user_489,2026-07-15T20:53:00+00:00,page_view,android,edge,mumbai,India,google,(none),,,,,,,,,,
sess_77a08b97,user_489,2026-07-15T20:55:00+00:00,search,android,edge,mumbai,India,google,(none),,,,,,,,,,
sess_77a08b97,user_489,2026-07-15T20:57:00+00:00,product_view,android,edge,mumbai,India,google,(none),prod_19,Product prod_19,Home,SubCat,680.0,,,,,
sess_77a08b97,user_489,2026-07-15T20:59:00+00:00,add_to_cart,android,edge,mumbai,India,google,(none),prod_29,Product prod_29,Fashion,SubCat,2206.0,,,,,
sess_476e513e,user_341,2026-07-10T17:47:00+00:00,page_view,desktop,chrome,bangalore,India,organic,win_back,,,,,,,,,,
sess_984b7662,user_108,2026-07-09T22:48:00+00:00,page_view,ios,firefox,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_984b7662,user_108,2026-07-09T22:50:00+00:00,search,ios,firefox,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_83dd64ce,user_594,2026-07-10T06:06:00+00:00,page_view,ios,chrome,pune,India,organic,summer_sale,,,,,,,,,,
sess_83dd64ce,user_594,2026-07-10T06:08:00+00:00,search,ios,chrome,pune,India,organic,summer_sale,,,,,,,,,,
sess_83dd64ce,user_594,2026-07-10T06:10:00+00:00,product_view,ios,chrome,pune,India,organic,summer_sale,prod_31,Product prod_31,Electronics,SubCat,467.0,,,,,
sess_c7c7e241,user_158,2026-07-05T20:49:00+00:00,page_view,android,firefox,pune,India,meta,win_back,,,,,,,,,,
sess_c7c7e241,user_158,2026-07-05T20:51:00+00:00,search,android,firefox,pune,India,meta,win_back,,,,,,,,,,
sess_c7c7e241,user_158,2026-07-05T20:53:00+00:00,product_view,android,firefox,pune,India,meta,win_back,prod_3,Product prod_3,Home,SubCat,3398.0,,,,,
